Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	mammary gland development (GO:0030879)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	GLI2
GO_Biological_Process_2021	regulation of keratinocyte proliferation (GO:0010837)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	NOTCH2
GO_Biological_Process_2021	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	IRAK2
GO_Biological_Process_2021	regulation of monooxygenase activity (GO:0032768)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	DDAH1
GO_Biological_Process_2021	dorsal/ventral pattern formation (GO:0009953)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	GLI2
GO_Biological_Process_2021	phospholipid catabolic process (GO:0009395)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	PRDX6
GO_Biological_Process_2021	endocrine system development (GO:0035270)	1/24	9.613040e-02	2.133071e-01	0	0	1.042064e+01	2.440565e+01	GLI2
GO_Biological_Process_2021	circulatory system development (GO:0072359)	2/126	9.840431e-02	2.147519e-01	0	0	3.892998e+00	9.026579e+00	NXN;GLI2
GO_Biological_Process_2021	negative regulation of cell junction assembly (GO:1901889)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	FAM107A
GO_Biological_Process_2021	regulation of calcium ion import (GO:0090279)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of ERBB signaling pathway (GO:1901186)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	BCAR3
GO_Biological_Process_2021	response to hexose (GO:0009746)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	GPLD1
GO_Biological_Process_2021	negative regulation of response to endoplasmic reticulum stress (GO:1903573)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	LPCAT3
GO_Biological_Process_2021	organophosphate ester transport (GO:0015748)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	LDLR
GO_Biological_Process_2021	divalent inorganic cation homeostasis (GO:0072507)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	FAM20A
GO_Biological_Process_2021	peptide catabolic process (GO:0043171)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	CPQ
GO_Biological_Process_2021	peroxisome organization (GO:0007031)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	ABCD2
GO_Biological_Process_2021	phosphatidylglycerol metabolic process (GO:0046471)	1/25	9.993120e-02	2.147519e-01	0	0	9.985944e+00	2.300036e+01	GPAM
GO_Biological_Process_2021	organelle organization (GO:0006996)	4/420	1.005111e-01	2.153808e-01	0	0	2.343750e+00	5.384736e+00	ABCD2;FGD6;DIAPH3;PALLD
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	2/129	1.023551e-01	2.185033e-01	0	0	3.800461e+00	8.662416e+00	BCAR3;GPLD1
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	2/130	1.036818e-01	2.185033e-01	0	0	3.770579e+00	8.545748e+00	GPAM;LDLR
GO_Biological_Process_2021	regulation of actin filament bundle assembly (GO:0032231)	1/26	1.037162e-01	2.185033e-01	0	0	9.586024e+00	2.172286e+01	SYNPO2
GO_Biological_Process_2021	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/26	1.037162e-01	2.185033e-01	0	0	9.586024e+00	2.172286e+01	CCND3
GO_Biological_Process_2021	cellular response to drug (GO:0035690)	1/26	1.037162e-01	2.185033e-01	0	0	9.586024e+00	2.172286e+01	GPLD1
GO_Biological_Process_2021	phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	1/26	1.037162e-01	2.185033e-01	0	0	9.586024e+00	2.172286e+01	LPCAT3
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	3/269	1.040509e-01	2.185944e-01	0	0	2.736007e+00	6.191241e+00	PDGFRB;FAM107A;ITGA6
GO_Biological_Process_2021	response to glucocorticoid (GO:0051384)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	FAM107A
GO_Biological_Process_2021	camera-type eye development (GO:0043010)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	SHROOM2
GO_Biological_Process_2021	positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	DDAH1
GO_Biological_Process_2021	L-alpha-amino acid transmembrane transport (GO:1902475)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	SLC7A2
GO_Biological_Process_2021	positive regulation of nuclear division (GO:0051785)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	PDGFRB
GO_Biological_Process_2021	chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	BCAN
GO_Biological_Process_2021	melanosome organization (GO:0032438)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	SHROOM2
GO_Biological_Process_2021	presynaptic endocytosis (GO:0140238)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	STON2
GO_Biological_Process_2021	peroxisomal membrane transport (GO:0015919)	1/27	1.074855e-01	2.201302e-01	0	0	9.216867e+00	2.055729e+01	ABCD2
GO_Biological_Process_2021	regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	ABCD2
GO_Biological_Process_2021	negative regulation of axonogenesis (GO:0050771)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	LRP4
GO_Biological_Process_2021	receptor clustering (GO:0043113)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	LRP4
GO_Biological_Process_2021	glycerophospholipid catabolic process (GO:0046475)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	PRDX6
GO_Biological_Process_2021	glycogen metabolic process (GO:0005977)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	AGL
GO_Biological_Process_2021	bile acid and bile salt transport (GO:0015721)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	SLCO1C1
GO_Biological_Process_2021	GPI anchor metabolic process (GO:0006505)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	GPLD1
GO_Biological_Process_2021	sarcomere organization (GO:0045214)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	CSRP1
GO_Biological_Process_2021	positive regulation of nitric oxide metabolic process (GO:1904407)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	DDAH1
GO_Biological_Process_2021	L-amino acid transport (GO:0015807)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	SLC7A2
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	PDGFRB
GO_Biological_Process_2021	regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	GPLD1
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	1.112391e-01	2.201302e-01	0	0	8.875056e+00	1.949027e+01	IRAK2
GO_Biological_Process_2021	protein targeting to peroxisome (GO:0006625)	1/29	1.149771e-01	2.225618e-01	0	0	8.557659e+00	1.851040e+01	ABCD2
GO_Biological_Process_2021	hydrogen peroxide metabolic process (GO:0042743)	1/29	1.149771e-01	2.225618e-01	0	0	8.557659e+00	1.851040e+01	MAOB
GO_Biological_Process_2021	regulation of DNA biosynthetic process (GO:2000278)	1/29	1.149771e-01	2.225618e-01	0	0	8.557659e+00	1.851040e+01	PDGFRB
GO_Biological_Process_2021	regulation of fatty acid biosynthetic process (GO:0042304)	1/29	1.149771e-01	2.225618e-01	0	0	8.557659e+00	1.851040e+01	ELOVL5
GO_Biological_Process_2021	limb development (GO:0060173)	1/29	1.149771e-01	2.225618e-01	0	0	8.557659e+00	1.851040e+01	LRP4
GO_Biological_Process_2021	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	1/29	1.149771e-01	2.225618e-01	0	0	8.557659e+00	1.851040e+01	IRAK2
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	2/139	1.158292e-01	2.225618e-01	0	0	3.521275e+00	7.590597e+00	FAM107A;STON2
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	2/140	1.172008e-01	2.225618e-01	0	0	3.495581e+00	7.494061e+00	PDGFRB;FGFR1
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	2/141	1.185765e-01	2.225618e-01	0	0	3.470258e+00	7.399272e+00	GNA13;ARHGEF26
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	2/141	1.185765e-01	2.225618e-01	0	0	3.470258e+00	7.399272e+00	ABCD2;GPLD1
GO_Biological_Process_2021	fatty-acyl-CoA biosynthetic process (GO:0046949)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	ELOVL5
GO_Biological_Process_2021	artery morphogenesis (GO:0048844)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	PDGFRB
GO_Biological_Process_2021	respiratory tube development (GO:0030323)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	GLI2
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of phosphate metabolic process (GO:0045937)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	ITGA6
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	GJB6
GO_Biological_Process_2021	chondroitin sulfate metabolic process (GO:0030204)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	BCAN
GO_Biological_Process_2021	regulation of long-term synaptic potentiation (GO:1900271)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	FAM107A
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	LAMA3
GO_Biological_Process_2021	phosphatidylcholine acyl-chain remodeling (GO:0036151)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	LPCAT3
GO_Biological_Process_2021	plasma membrane invagination (GO:0099024)	1/30	1.186996e-01	2.225618e-01	0	0	8.262152e+00	1.760796e+01	GULP1
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	2/143	1.213404e-01	2.261207e-01	0	0	3.420688e+00	7.214765e+00	NWD1;IRAK2
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	2/143	1.213404e-01	2.261207e-01	0	0	3.420688e+00	7.214765e+00	SLC15A2;SLC7A2
GO_Biological_Process_2021	aminoglycan catabolic process (GO:0006026)	1/31	1.224067e-01	2.261207e-01	0	0	7.986345e+00	1.677457e+01	SDC4
GO_Biological_Process_2021	positive regulation of locomotion (GO:0040017)	1/31	1.224067e-01	2.261207e-01	0	0	7.986345e+00	1.677457e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of RNA splicing (GO:0033120)	1/31	1.224067e-01	2.261207e-01	0	0	7.986345e+00	1.677457e+01	PRDX6
GO_Biological_Process_2021	phosphatidylethanolamine metabolic process (GO:0046337)	1/31	1.224067e-01	2.261207e-01	0	0	7.986345e+00	1.677457e+01	ETNPPL
GO_Biological_Process_2021	negative regulation of cell-matrix adhesion (GO:0001953)	1/32	1.260983e-01	2.295478e-01	0	0	7.728333e+00	1.600301e+01	FAM107A
GO_Biological_Process_2021	regulation of chemotaxis (GO:0050920)	1/32	1.260983e-01	2.295478e-01	0	0	7.728333e+00	1.600301e+01	PDGFRB
GO_Biological_Process_2021	long-chain fatty acid transport (GO:0015909)	1/32	1.260983e-01	2.295478e-01	0	0	7.728333e+00	1.600301e+01	ABCD2
GO_Biological_Process_2021	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/32	1.260983e-01	2.295478e-01	0	0	7.728333e+00	1.600301e+01	GPAM
GO_Biological_Process_2021	chondrocyte differentiation (GO:0002062)	1/32	1.260983e-01	2.295478e-01	0	0	7.728333e+00	1.600301e+01	GPLD1
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	1/32	1.260983e-01	2.295478e-01	0	0	7.728333e+00	1.600301e+01	LAMA3
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	2/148	1.283187e-01	2.330243e-01	0	0	3.302706e+00	6.781243e+00	PDGFRB;FGFR1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	2/149	1.297257e-01	2.334074e-01	0	0	3.280073e+00	6.699001e+00	BCAR3;ITGA6
GO_Biological_Process_2021	positive regulation of cholesterol transport (GO:0032376)	1/33	1.297745e-01	2.334074e-01	0	0	7.486446e+00	1.528700e+01	LPCAT3
GO_Biological_Process_2021	vasculogenesis (GO:0001570)	1/33	1.297745e-01	2.334074e-01	0	0	7.486446e+00	1.528700e+01	PDGFRB
GO_Biological_Process_2021	phosphatidylcholine biosynthetic process (GO:0006656)	1/33	1.297745e-01	2.334074e-01	0	0	7.486446e+00	1.528700e+01	LPCAT3
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	3/300	1.321488e-01	2.343715e-01	0	0	2.446564e+00	4.951423e+00	BCAN;LAMA3;ITGA6
GO_Biological_Process_2021	epithelial tube morphogenesis (GO:0060562)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	GLI2
GO_Biological_Process_2021	positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	BCAR3
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	PRDM5
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	NSDHL
GO_Biological_Process_2021	regulation of glucose metabolic process (GO:0010906)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	GPLD1
GO_Biological_Process_2021	positive regulation of protein dephosphorylation (GO:0035307)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	PDGFRB
GO_Biological_Process_2021	synaptic vesicle recycling (GO:0036465)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	STON2
GO_Biological_Process_2021	phosphatidylserine metabolic process (GO:0006658)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	LPCAT3
GO_Biological_Process_2021	protein insertion into membrane (GO:0051205)	1/34	1.334355e-01	2.343715e-01	0	0	7.259219e+00	1.462106e+01	RTP4
GO_Biological_Process_2021	actin filament organization (GO:0007015)	2/152	1.339685e-01	2.347579e-01	0	0	3.213984e+00	6.460590e+00	SHROOM2;SHROOM4
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	FAM107A
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	CCND3
GO_Biological_Process_2021	respiratory system development (GO:0060541)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	GLI2
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	LRP4
GO_Biological_Process_2021	smoothened signaling pathway (GO:0007224)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	GLI2
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	SDC4
GO_Biological_Process_2021	lung development (GO:0030324)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	GLI2
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	NSDHL
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	1.370813e-01	2.352653e-01	0	0	7.045358e+00	1.400040e+01	PDGFRB
GO_Biological_Process_2021	positive regulation of mitotic nuclear division (GO:0045840)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	PDGFRB
GO_Biological_Process_2021	membrane assembly (GO:0071709)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	LRP4
GO_Biological_Process_2021	regulation of microtubule-based process (GO:0032886)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	FAM107A
GO_Biological_Process_2021	dendrite morphogenesis (GO:0048813)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	LRP4
GO_Biological_Process_2021	regulation of ossification (GO:0030278)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	LRP4
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	LAMA3
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	1/36	1.407119e-01	2.376890e-01	0	0	6.843718e+00	1.342081e+01	CSRP1
GO_Biological_Process_2021	organonitrogen compound biosynthetic process (GO:1901566)	2/158	1.425470e-01	2.379023e-01	0	0	3.089431e+00	6.018469e+00	ELOVL5;LPCAT3
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	2/159	1.439882e-01	2.379023e-01	0	0	3.069598e+00	5.948954e+00	PDGFRB;FGFR1
GO_Biological_Process_2021	positive regulation of calcium ion transport (GO:0051928)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	PDGFRB
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	NOTCH2
GO_Biological_Process_2021	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	FAM107A
GO_Biological_Process_2021	glutamine family amino acid metabolic process (GO:0009064)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	DDAH1
GO_Biological_Process_2021	positive regulation of exocytosis (GO:0045921)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	SDC4
GO_Biological_Process_2021	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	GPAM
GO_Biological_Process_2021	regulation of microtubule cytoskeleton organization (GO:0070507)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	FAM107A
GO_Biological_Process_2021	phagocytosis, engulfment (GO:0006911)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	GULP1
GO_Biological_Process_2021	phospholipid biosynthetic process (GO:0008654)	1/37	1.443274e-01	2.379023e-01	0	0	6.653280e+00	1.287856e+01	GPAM
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	2/161	1.468799e-01	2.411867e-01	0	0	3.030680e+00	5.813268e+00	PDGFRB;FGFR1
GO_Biological_Process_2021	positive regulation of insulin secretion (GO:0032024)	1/38	1.479279e-01	2.411867e-01	0	0	6.473136e+00	1.237036e+01	GPLD1
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	1/38	1.479279e-01	2.411867e-01	0	0	6.473136e+00	1.237036e+01	NSDHL
GO_Biological_Process_2021	synaptic vesicle endocytosis (GO:0048488)	1/38	1.479279e-01	2.411867e-01	0	0	6.473136e+00	1.237036e+01	STON2
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	1.479279e-01	2.411867e-01	0	0	6.473136e+00	1.237036e+01	PDGFRB
GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)	1/39	1.515134e-01	2.433797e-01	0	0	6.302473e+00	1.189328e+01	SDC4
GO_Biological_Process_2021	positive regulation of intracellular transport (GO:0032388)	1/39	1.515134e-01	2.433797e-01	0	0	6.302473e+00	1.189328e+01	MLC1
GO_Biological_Process_2021	regulation of intracellular transport (GO:0032386)	1/39	1.515134e-01	2.433797e-01	0	0	6.302473e+00	1.189328e+01	MLC1
GO_Biological_Process_2021	odontogenesis (GO:0042476)	1/39	1.515134e-01	2.433797e-01	0	0	6.302473e+00	1.189328e+01	GLI2
GO_Biological_Process_2021	organophosphate biosynthetic process (GO:0090407)	1/39	1.515134e-01	2.433797e-01	0	0	6.302473e+00	1.189328e+01	GPAM
GO_Biological_Process_2021	regulation of nitric-oxide synthase activity (GO:0050999)	1/39	1.515134e-01	2.433797e-01	0	0	6.302473e+00	1.189328e+01	DDAH1
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	3/320	1.515444e-01	2.433797e-01	0	0	2.289870e+00	4.320703e+00	NOTCH2;PRRX1;GLIS3
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	2/166	1.541612e-01	2.459048e-01	0	0	2.937537e+00	5.492480e+00	BCAR3;FGFR1
GO_Biological_Process_2021	sulfur compound catabolic process (GO:0044273)	1/40	1.550840e-01	2.459048e-01	0	0	6.140562e+00	1.144471e+01	BCAN
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	1/40	1.550840e-01	2.459048e-01	0	0	6.140562e+00	1.144471e+01	RTP4
GO_Biological_Process_2021	organic hydroxy compound transport (GO:0015850)	1/40	1.550840e-01	2.459048e-01	0	0	6.140562e+00	1.144471e+01	SLCO1C1
GO_Biological_Process_2021	digestive tract development (GO:0048565)	1/40	1.550840e-01	2.459048e-01	0	0	6.140562e+00	1.144471e+01	GLI2
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	1/40	1.550840e-01	2.459048e-01	0	0	6.140562e+00	1.144471e+01	DDAH1
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	1/41	1.586397e-01	2.504838e-01	0	0	5.986747e+00	1.102232e+01	NOTCH2
GO_Biological_Process_2021	sensory perception of bitter taste (GO:0050913)	1/41	1.586397e-01	2.504838e-01	0	0	5.986747e+00	1.102232e+01	RTP4
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	2/171	1.615120e-01	2.544831e-01	0	0	2.849906e+00	5.195881e+00	TNFRSF19;ALPK1
GO_Biological_Process_2021	skeletal system morphogenesis (GO:0048705)	1/42	1.621807e-01	2.550011e-01	0	0	5.840435e+00	1.062401e+01	FGFR1
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	2/172	1.629899e-01	2.557374e-01	0	0	2.832999e+00	5.139249e+00	PDGFRB;NOTCH2
GO_Biological_Process_2021	regulation of cytokine production involved in inflammatory response (GO:1900015)	1/43	1.657069e-01	2.576915e-01	0	0	5.701090e+00	1.024791e+01	ABCD2
GO_Biological_Process_2021	lipid modification (GO:0030258)	1/43	1.657069e-01	2.576915e-01	0	0	5.701090e+00	1.024791e+01	LPCAT3
GO_Biological_Process_2021	substantia nigra development (GO:0021762)	1/43	1.657069e-01	2.576915e-01	0	0	5.701090e+00	1.024791e+01	MAOB
GO_Biological_Process_2021	positive regulation of T cell differentiation (GO:0045582)	1/43	1.657069e-01	2.576915e-01	0	0	5.701090e+00	1.024791e+01	GLI2
GO_Biological_Process_2021	neuron differentiation (GO:0030182)	2/174	1.659533e-01	2.576915e-01	0	0	2.799773e+00	5.028529e+00	EMX2;GLI2
GO_Biological_Process_2021	branching morphogenesis of an epithelial tube (GO:0048754)	1/44	1.692185e-01	2.600694e-01	0	0	5.568226e+00	9.892313e+00	GLI2
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	1/44	1.692185e-01	2.600694e-01	0	0	5.568226e+00	9.892313e+00	SLC7A2
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1/44	1.692185e-01	2.600694e-01	0	0	5.568226e+00	9.892313e+00	CSRP1
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	1/44	1.692185e-01	2.600694e-01	0	0	5.568226e+00	9.892313e+00	FAM20A
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	1/44	1.692185e-01	2.600694e-01	0	0	5.568226e+00	9.892313e+00	RTP4
GO_Biological_Process_2021	positive regulation of chemotaxis (GO:0050921)	1/45	1.727155e-01	2.632858e-01	0	0	5.441402e+00	9.555698e+00	PDGFRB
GO_Biological_Process_2021	regulation of DNA repair (GO:0006282)	1/45	1.727155e-01	2.632858e-01	0	0	5.441402e+00	9.555698e+00	EYA1
GO_Biological_Process_2021	negative regulation of T cell activation (GO:0050868)	1/45	1.727155e-01	2.632858e-01	0	0	5.441402e+00	9.555698e+00	SDC4
GO_Biological_Process_2021	protein deacetylation (GO:0006476)	1/45	1.727155e-01	2.632858e-01	0	0	5.441402e+00	9.555698e+00	PRDM5
GO_Biological_Process_2021	positive regulation of organelle assembly (GO:1902117)	1/46	1.761979e-01	2.675070e-01	0	0	5.320214e+00	9.236676e+00	SDC4
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	1.761979e-01	2.675070e-01	0	0	5.320214e+00	9.236676e+00	PDGFRB
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	1.796659e-01	2.711255e-01	0	0	5.204295e+00	8.933988e+00	FGFR1
GO_Biological_Process_2021	histone deacetylation (GO:0016575)	1/47	1.796659e-01	2.711255e-01	0	0	5.204295e+00	8.933988e+00	PRDM5
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	1/47	1.796659e-01	2.711255e-01	0	0	5.204295e+00	8.933988e+00	PLCD4
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell migration (GO:0043536)	1/48	1.831194e-01	2.730408e-01	0	0	5.093309e+00	8.646489e+00	FGFR1
GO_Biological_Process_2021	positive regulation of DNA repair (GO:0045739)	1/48	1.831194e-01	2.730408e-01	0	0	5.093309e+00	8.646489e+00	EYA1
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	1/48	1.831194e-01	2.730408e-01	0	0	5.093309e+00	8.646489e+00	PLCD4
GO_Biological_Process_2021	phosphatidic acid biosynthetic process (GO:0006654)	1/48	1.831194e-01	2.730408e-01	0	0	5.093309e+00	8.646489e+00	GPAM
